"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"1995";"";"660";"Afganistán";"32";"116,84";"0,22";
"I";"Importación";"1995";"";"660";"Afganistán";"39";"1690,98";"210";
"I";"Importación";"1995";"";"660";"Afganistán";"40";"131,27";"62";
"I";"Importación";"1995";"";"660";"Afganistán";"43";"28003,62";"960";
"I";"Importación";"1995";"";"660";"Afganistán";"56";"8365,13";"1493";
"I";"Importación";"1995";"";"660";"Afganistán";"57";"119306,18";"20737";
"I";"Importación";"1995";"";"660";"Afganistán";"61";"407,49";"19";
"I";"Importación";"1995";"";"660";"Afganistán";"84";"16872,49";"612";
"I";"Importación";"1995";"";"660";"Afganistán";"93";"37,49";"1";
"I";"Importación";"1995";"";"660";"Afganistán";"96";"19012,14";"34,35";
"I";"Importación";"1995";"";"070";"Albania";"03";"2126,65";"2400";
"I";"Importación";"1995";"";"070";"Albania";"12";"41693,91";"19972";
"I";"Importación";"1995";"";"070";"Albania";"29";"9243,2";"2000";
"I";"Importación";"1995";"";"070";"Albania";"57";"143,88";"8";
"I";"Importación";"1995";"";"070";"Albania";"61";"1044,43";"12";
"I";"Importación";"1995";"";"070";"Albania";"62";"257238,17";"6131";
"I";"Importación";"1995";"";"070";"Albania";"69";"151,91";"21";
"I";"Importación";"1995";"";"070";"Albania";"84";"279,93";"30";
"I";"Importación";"1995";"";"070";"Albania";"85";"1258,20";"13";
"I";"Importación";"1995";"";"070";"Albania";"97";"1489,66";"2";
"I";"Importación";"1995";"";"004";"Alemania";"01";"15202179,34";"5797778";
"I";"Importación";"1995";"";"004";"Alemania";"02";"12733546,94";"4035567,26";
"I";"Importación";"1995";"";"004";"Alemania";"03";"10713211,12";"3355905,3";
"I";"Importación";"1995";"";"004";"Alemania";"04";"88151498,48";"63174340,88";
"I";"Importación";"1995";"";"004";"Alemania";"05";"7129839,08";"1603000,64";
"I";"Importación";"1995";"";"004";"Alemania";"06";"1051422,49";"176861";
"I";"Importación";"1995";"";"004";"Alemania";"07";"4687629,54";"5329514,23";
"I";"Importación";"1995";"";"004";"Alemania";"08";"9392923,56";"5017023";
"I";"Importación";"1995";"";"004";"Alemania";"09";"8305981,27";"2262170,1";
"I";"Importación";"1995";"";"004";"Alemania";"10";"144841008,11";"1002982208,14";
"I";"Importación";"1995";"";"004";"Alemania";"11";"7669081,87";"19974378,05";
"I";"Importación";"1995";"";"004";"Alemania";"12";"13711768,49";"7263292,22";
"I";"Importación";"1995";"";"004";"Alemania";"13";"6963007,38";"1179044,2";
"I";"Importación";"1995";"";"004";"Alemania";"14";"2771916,96";"2405058,2";
"I";"Importación";"1995";"";"004";"Alemania";"15";"46346470,98";"59086831,05";
"I";"Importación";"1995";"";"004";"Alemania";"16";"18489655,22";"6406620,26";
"I";"Importación";"1995";"";"004";"Alemania";"17";"33731128,67";"63071448,88";
"I";"Importación";"1995";"";"004";"Alemania";"18";"36512597,69";"23322969,57";
"I";"Importación";"1995";"";"004";"Alemania";"19";"38989279,56";"21363559,84";
"I";"Importación";"1995";"";"004";"Alemania";"20";"20463425,08";"17455425,22";
"I";"Importación";"1995";"";"004";"Alemania";"21";"34585342,08";"14834454,69";
"I";"Importación";"1995";"";"004";"Alemania";"22";"48567414,16";"57786034,35";
"I";"Importación";"1995";"";"004";"Alemania";"23";"13276319,31";"26323613,88";
"I";"Importación";"1995";"";"004";"Alemania";"24";"78279606,50";"2447196,15";
"I";"Importación";"1995";"";"004";"Alemania";"25";"13506994,56";"51800317,7";
"I";"Importación";"1995";"";"004";"Alemania";"26";"9516846,88";"50097856";
"I";"Importación";"1995";"";"004";"Alemania";"27";"33026186,98";"190732526,68";
"I";"Importación";"1995";"";"004";"Alemania";"28";"85400709,73";"174876198,01";
"I";"Importación";"1995";"";"004";"Alemania";"29";"434093053,04";"220022953,96";
"I";"Importación";"1995";"";"004";"Alemania";"30";"220978411,59";"4272413,71";
"I";"Importación";"1995";"";"004";"Alemania";"31";"27762743,96";"220734332";
"I";"Importación";"1995";"";"004";"Alemania";"32";"184101809,23";"43248071,90";
"I";"Importación";"1995";"";"004";"Alemania";"33";"75026015,47";"12349373,96";
"I";"Importación";"1995";"";"004";"Alemania";"34";"59810840,97";"34239896,41";
"I";"Importación";"1995";"";"004";"Alemania";"35";"37187311,37";"14607632,84";
"I";"Importación";"1995";"";"004";"Alemania";"36";"4759004,06";"4480230";
"I";"Importación";"1995";"";"004";"Alemania";"37";"58099026,49";"8371341,94";
"I";"Importación";"1995";"";"004";"Alemania";"38";"252379732,60";"75777057,71";
"I";"Importación";"1995";"";"004";"Alemania";"39";"686166619,69";"324746354,37";
"I";"Importación";"1995";"";"004";"Alemania";"40";"276880314,08";"76752518,86";
"I";"Importación";"1995";"";"004";"Alemania";"41";"19301960,92";"8690476,26";
"I";"Importación";"1995";"";"004";"Alemania";"42";"7439740,58";"467000,32";
"I";"Importación";"1995";"";"004";"Alemania";"43";"2018336,85";"66095";
"I";"Importación";"1995";"";"004";"Alemania";"44";"39430873,56";"72757782,82";
"I";"Importación";"1995";"";"004";"Alemania";"45";"646425,96";"68656,85";
"I";"Importación";"1995";"";"004";"Alemania";"46";"145970,77";"11027,90";
"I";"Importación";"1995";"";"004";"Alemania";"47";"15486807,75";"107749343";
"I";"Importación";"1995";"";"004";"Alemania";"48";"312776786,75";"279183825,08";
"I";"Importación";"1995";"";"004";"Alemania";"49";"56028986,84";"10496929,24";
"I";"Importación";"1995";"";"004";"Alemania";"50";"1156627,68";"55675,85";
"I";"Importación";"1995";"";"004";"Alemania";"51";"13613010,77";"1603843,67";
"I";"Importación";"1995";"";"004";"Alemania";"52";"19903875,96";"6398233,37";
"I";"Importación";"1995";"";"004";"Alemania";"53";"1573994,67";"216662,27";
"I";"Importación";"1995";"";"004";"Alemania";"54";"91171109,04";"18676367,66";
"I";"Importación";"1995";"";"004";"Alemania";"55";"81698399,64";"31942894,24";
"I";"Importación";"1995";"";"004";"Alemania";"56";"44063784,68";"14076992,53";
"I";"Importación";"1995";"";"004";"Alemania";"57";"7574540,22";"1018389,21";
"I";"Importación";"1995";"";"004";"Alemania";"58";"8580325,68";"503710,42";
"I";"Importación";"1995";"";"004";"Alemania";"59";"29454246,95";"3519763,98";
"I";"Importación";"1995";"";"004";"Alemania";"60";"11317464,99";"814178,26";
"I";"Importación";"1995";"";"004";"Alemania";"61";"24884667,69";"1156957,35";
"I";"Importación";"1995";"";"004";"Alemania";"62";"46300875,51";"943613,69";
"I";"Importación";"1995";"";"004";"Alemania";"63";"12226482,20";"11037411,94";
"I";"Importación";"1995";"";"004";"Alemania";"64";"7390947,49";"701080,48";
"I";"Importación";"1995";"";"004";"Alemania";"65";"1013318,41";"40867,15";
"I";"Importación";"1995";"";"004";"Alemania";"66";"454324,17";"66015,9";
"I";"Importación";"1995";"";"004";"Alemania";"67";"727350,19";"55321,9";
"I";"Importación";"1995";"";"004";"Alemania";"68";"29647542,02";"15183086,04";
"I";"Importación";"1995";"";"004";"Alemania";"69";"40710796,7";"20842395,02";
"I";"Importación";"1995";"";"004";"Alemania";"70";"73471453,69";"50088867,19";
"I";"Importación";"1995";"";"004";"Alemania";"71";"24401666,08";"756400,95";
"I";"Importación";"1995";"";"004";"Alemania";"72";"487566044,15";"1006610707,76";
"I";"Importación";"1995";"";"004";"Alemania";"73";"241181565,14";"132525866,42";
"I";"Importación";"1995";"";"004";"Alemania";"74";"111269763,42";"40610843,05";
"I";"Importación";"1995";"";"004";"Alemania";"75";"7522436,98";"1554735,56";
"I";"Importación";"1995";"";"004";"Alemania";"76";"114477574,63";"34020849,45";
"I";"Importación";"1995";"";"004";"Alemania";"78";"2102516,41";"2193114";
"I";"Importación";"1995";"";"004";"Alemania";"79";"3827743,75";"1748969";
"I";"Importación";"1995";"";"004";"Alemania";"80";"2085917,36";"640255,75";
"I";"Importación";"1995";"";"004";"Alemania";"81";"4632997,97";"893519,51";
"I";"Importación";"1995";"";"004";"Alemania";"82";"92701761,97";"5620139,27";
"I";"Importación";"1995";"";"004";"Alemania";"83";"136378834,33";"19048710,67";
"I";"Importación";"1995";"";"004";"Alemania";"84";"2339225270,06";"199036206,25";
"I";"Importación";"1995";"";"004";"Alemania";"85";"1550336454,11";"121883285,27";
"I";"Importación";"1995";"";"004";"Alemania";"86";"11399900,52";"1127873,5";
"I";"Importación";"1995";"";"004";"Alemania";"87";"3368761082,69";"443503805,6";
"I";"Importación";"1995";"";"004";"Alemania";"88";"15628052,51";"237259,9";
"I";"Importación";"1995";"";"004";"Alemania";"89";"1554196,15";"5735730";
"I";"Importación";"1995";"";"004";"Alemania";"90";"450137366,97";"12517699,25";
"I";"Importación";"1995";"";"004";"Alemania";"91";"15176251,00";"526320,32";
"I";"Importación";"1995";"";"004";"Alemania";"92";"5143000,42";"144049,15";
"I";"Importación";"1995";"";"004";"Alemania";"93";"3075355,56";"100112,01";
"I";"Importación";"1995";"";"004";"Alemania";"94";"81863935,41";"13373736,93";
"I";"Importación";"1995";"";"004";"Alemania";"95";"36702385,46";"5940966,26";
"I";"Importación";"1995";"";"004";"Alemania";"96";"41895977,25";"2509685,36";
"I";"Importación";"1995";"";"004";"Alemania";"97";"13333936,47";"7783,15";
"I";"Importación";"1995";"";"004";"Alemania";"99";"4887254,01";"1699160,18";
"I";"Importación";"1995";"";"043";"Andorra";"01";"421231,35";"208939";
"I";"Importación";"1995";"";"043";"Andorra";"02";"10931,16";"1837,4";
"I";"Importación";"1995";"";"043";"Andorra";"03";"4817,71";"809";
"I";"Importación";"1995";"";"043";"Andorra";"04";"7266,90";"3338";
"I";"Importación";"1995";"";"043";"Andorra";"06";"835,11";"250";
"I";"Importación";"1995";"";"043";"Andorra";"08";"20,52";"8";
"I";"Importación";"1995";"";"043";"Andorra";"09";"7198,50";"1609,3";
"I";"Importación";"1995";"";"043";"Andorra";"12";"4464,47";"350";
"I";"Importación";"1995";"";"043";"Andorra";"16";"8797,32";"2083,7";
"I";"Importación";"1995";"";"043";"Andorra";"17";"2128,78";"231";
"I";"Importación";"1995";"";"043";"Andorra";"18";"4766,97";"2907";
"I";"Importación";"1995";"";"043";"Andorra";"19";"3389,72";"1336";
"I";"Importación";"1995";"";"043";"Andorra";"20";"7292,53";"6259";
"I";"Importación";"1995";"";"043";"Andorra";"21";"2123,64";"672";
"I";"Importación";"1995";"";"043";"Andorra";"22";"1283445,92";"13611985";
"I";"Importación";"1995";"";"043";"Andorra";"24";"40474,16";"51288";
"I";"Importación";"1995";"";"043";"Andorra";"25";"380718,54";"307467491";
