"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2003";"";"660";"Afganistán";"39";"30881,2";"37546";
"I";"Importación";"2003";"";"660";"Afganistán";"57";"89487,35";"1225";
"I";"Importación";"2003";"";"660";"Afganistán";"61";"757,38";"30";
"I";"Importación";"2003";"";"660";"Afganistán";"62";"35795,72";"1123";
"I";"Importación";"2003";"";"660";"Afganistán";"70";"18875,23";"8551";
"I";"Importación";"2003";"";"660";"Afganistán";"76";"182064,83";"122558";
"I";"Importación";"2003";"";"660";"Afganistán";"84";"42335,2";"858,83";
"I";"Importación";"2003";"";"660";"Afganistán";"94";"76,75";"46";
"I";"Importación";"2003";"";"070";"Albania";"07";"13824";"9100";
"I";"Importación";"2003";"";"070";"Albania";"09";"63013";"66988";
"I";"Importación";"2003";"";"070";"Albania";"12";"189659,83";"90415";
"I";"Importación";"2003";"";"070";"Albania";"21";"314,1";"59,4";
"I";"Importación";"2003";"";"070";"Albania";"29";"2665191";"518";
"I";"Importación";"2003";"";"070";"Albania";"30";"1097174";"3909";
"I";"Importación";"2003";"";"070";"Albania";"34";"20742,56";"16777,93";
"I";"Importación";"2003";"";"070";"Albania";"35";"311,04";"384";
"I";"Importación";"2003";"";"070";"Albania";"39";"29706";"8045";
"I";"Importación";"2003";"";"070";"Albania";"42";"224,61";"1";
"I";"Importación";"2003";"";"070";"Albania";"44";"494328,97";"112714,77";
"I";"Importación";"2003";"";"070";"Albania";"48";"134420,98";"180186";
"I";"Importación";"2003";"";"070";"Albania";"49";"6939";"800";
"I";"Importación";"2003";"";"070";"Albania";"52";"7985";"2551";
"I";"Importación";"2003";"";"070";"Albania";"60";"5472,96";"280";
"I";"Importación";"2003";"";"070";"Albania";"61";"45838,46";"11685";
"I";"Importación";"2003";"";"070";"Albania";"62";"1131835,22";"35178,28";
"I";"Importación";"2003";"";"070";"Albania";"63";"771,05";"4";
"I";"Importación";"2003";"";"070";"Albania";"69";"106";"1";
"I";"Importación";"2003";"";"070";"Albania";"72";"3717,99";"8959";
"I";"Importación";"2003";"";"070";"Albania";"73";"3919,37";"1661";
"I";"Importación";"2003";"";"070";"Albania";"76";"45469";"5352";
"I";"Importación";"2003";"";"070";"Albania";"83";"1160";"13";
"I";"Importación";"2003";"";"070";"Albania";"84";"130605,63";"5058";
"I";"Importación";"2003";"";"070";"Albania";"85";"7154,4";"109";
"I";"Importación";"2003";"";"070";"Albania";"87";"109941";"4641";
"I";"Importación";"2003";"";"070";"Albania";"90";"339587";"5770,8";
"I";"Importación";"2003";"";"070";"Albania";"94";"123";"64";
"I";"Importación";"2003";"";"070";"Albania";"95";"107";"1";
"I";"Importación";"2003";"";"070";"Albania";"97";"8115,63";"3";
"I";"Importación";"2003";"";"004";"Alemania";"01";"30263621,13";"11692248";
"I";"Importación";"2003";"";"004";"Alemania";"02";"89486939,69";"27633932,00";
"I";"Importación";"2003";"";"004";"Alemania";"03";"18711234,65";"4395464,13";
"I";"Importación";"2003";"";"004";"Alemania";"04";"205083366,79";"143128840,34";
"I";"Importación";"2003";"";"004";"Alemania";"05";"12984048";"3687337,70";
"I";"Importación";"2003";"";"004";"Alemania";"06";"1359426,48";"432040,09";
"I";"Importación";"2003";"";"004";"Alemania";"07";"11010288,14";"16802139,47";
"I";"Importación";"2003";"";"004";"Alemania";"08";"22102023,1";"23901671,84";
"I";"Importación";"2003";"";"004";"Alemania";"09";"30177749,86";"16816352,81";
"I";"Importación";"2003";"";"004";"Alemania";"10";"80226458,74";"538527757,13";
"I";"Importación";"2003";"";"004";"Alemania";"11";"14075883,62";"29003909,34";
"I";"Importación";"2003";"";"004";"Alemania";"12";"15078173,25";"4757472,08";
"I";"Importación";"2003";"";"004";"Alemania";"13";"12770039,9";"1651387,29";
"I";"Importación";"2003";"";"004";"Alemania";"14";"15507,03";"7009,92";
"I";"Importación";"2003";"";"004";"Alemania";"15";"25030931,02";"34496226,18";
"I";"Importación";"2003";"";"004";"Alemania";"16";"45567753,97";"14453370,35";
"I";"Importación";"2003";"";"004";"Alemania";"17";"65034809,25";"92893002,33";
"I";"Importación";"2003";"";"004";"Alemania";"18";"46576337,54";"19131604,13";
"I";"Importación";"2003";"";"004";"Alemania";"19";"124375595,77";"62460657,6";
"I";"Importación";"2003";"";"004";"Alemania";"20";"72508448,64";"79646240,59";
"I";"Importación";"2003";"";"004";"Alemania";"21";"104409204,08";"48647323,32";
"I";"Importación";"2003";"";"004";"Alemania";"22";"90508649,53";"15912519,60";
"I";"Importación";"2003";"";"004";"Alemania";"23";"23730719,57";"35144363,86";
"I";"Importación";"2003";"";"004";"Alemania";"24";"690252973,88";"30716109,65";
"I";"Importación";"2003";"";"004";"Alemania";"25";"24938822,62";"409180399,38";
"I";"Importación";"2003";"";"004";"Alemania";"26";"7139993,76";"13026515,05";
"I";"Importación";"2003";"";"004";"Alemania";"27";"162203258,42";"705935062,24";
"I";"Importación";"2003";"";"004";"Alemania";"28";"132839822,68";"211192316,15";
"I";"Importación";"2003";"";"004";"Alemania";"29";"853541067,36";"414759733,88";
"I";"Importación";"2003";"";"004";"Alemania";"30";"901496863,68";"15808891,03";
"I";"Importación";"2003";"";"004";"Alemania";"31";"43140900,46";"194823365,53";
"I";"Importación";"2003";"";"004";"Alemania";"32";"320727895,75";"84171344,12";
"I";"Importación";"2003";"";"004";"Alemania";"33";"194825458,66";"38357110,32";
"I";"Importación";"2003";"";"004";"Alemania";"34";"163500549,65";"121346356,23";
"I";"Importación";"2003";"";"004";"Alemania";"35";"68119844,32";"25533005,42";
"I";"Importación";"2003";"";"004";"Alemania";"36";"2097533,46";"1563834,05";
"I";"Importación";"2003";"";"004";"Alemania";"37";"81593965,18";"11698419,45";
"I";"Importación";"2003";"";"004";"Alemania";"38";"528918773,06";"195005859,91";
"I";"Importación";"2003";"";"004";"Alemania";"39";"1440736188,48";"848091976,75";
"I";"Importación";"2003";"";"004";"Alemania";"40";"504338018,23";"152056391,29";
"I";"Importación";"2003";"";"004";"Alemania";"41";"20239646,09";"13040166,06";
"I";"Importación";"2003";"";"004";"Alemania";"42";"22268499,75";"1312477,36";
"I";"Importación";"2003";"";"004";"Alemania";"43";"2345624,18";"15820,57";
"I";"Importación";"2003";"";"004";"Alemania";"44";"165757203,87";"257291586,41";
"I";"Importación";"2003";"";"004";"Alemania";"45";"423157,89";"49594,84";
"I";"Importación";"2003";"";"004";"Alemania";"46";"890613,45";"221740,86";
"I";"Importación";"2003";"";"004";"Alemania";"47";"15333492,57";"45344432,46";
"I";"Importación";"2003";"";"004";"Alemania";"48";"547661289,83";"519367637,86";
"I";"Importación";"2003";"";"004";"Alemania";"49";"80217755,76";"11735925,33";
"I";"Importación";"2003";"";"004";"Alemania";"50";"2198265,83";"106029,26";
"I";"Importación";"2003";"";"004";"Alemania";"51";"14462168,67";"1659327,13";
"I";"Importación";"2003";"";"004";"Alemania";"52";"27796836,77";"9900835,75";
"I";"Importación";"2003";"";"004";"Alemania";"53";"2148010,47";"317332,88";
"I";"Importación";"2003";"";"004";"Alemania";"54";"104777870,21";"23886916,18";
"I";"Importación";"2003";"";"004";"Alemania";"55";"72712706,75";"23489560,42";
"I";"Importación";"2003";"";"004";"Alemania";"56";"76279981,24";"21905316,05";
"I";"Importación";"2003";"";"004";"Alemania";"57";"8836251,76";"69719,17";
"I";"Importación";"2003";"";"004";"Alemania";"58";"14448969,04";"1057014,44";
"I";"Importación";"2003";"";"004";"Alemania";"59";"75709566,77";"11753326,19";
"I";"Importación";"2003";"";"004";"Alemania";"60";"22108842,23";"1701324,26";
"I";"Importación";"2003";"";"004";"Alemania";"61";"47198529,24";"466809,65";
"I";"Importación";"2003";"";"004";"Alemania";"62";"72210531,67";"1861118,83";
"I";"Importación";"2003";"";"004";"Alemania";"63";"28168196,41";"8263164,60";
"I";"Importación";"2003";"";"004";"Alemania";"64";"24556495,01";"1568358,08";
"I";"Importación";"2003";"";"004";"Alemania";"65";"3135311,87";"90383,84";
"I";"Importación";"2003";"";"004";"Alemania";"66";"1497644,09";"285723,39";
"I";"Importación";"2003";"";"004";"Alemania";"67";"583883,01";"41465,60";
"I";"Importación";"2003";"";"004";"Alemania";"68";"70064535,96";"27808806,28";
"I";"Importación";"2003";"";"004";"Alemania";"69";"61748624,54";"45617241,58";
"I";"Importación";"2003";"";"004";"Alemania";"70";"143778463,46";"98054483,70";
"I";"Importación";"2003";"";"004";"Alemania";"71";"76990654,84";"485122,89";
"I";"Importación";"2003";"";"004";"Alemania";"72";"697268420,09";"1409199027,10";
"I";"Importación";"2003";"";"004";"Alemania";"73";"563106360,17";"322195913,68";
"I";"Importación";"2003";"";"004";"Alemania";"74";"140535409,17";"54810451,95";
"I";"Importación";"2003";"";"004";"Alemania";"75";"6819709,08";"506761,51";
"I";"Importación";"2003";"";"004";"Alemania";"76";"286758420,49";"81694863,77";
"I";"Importación";"2003";"";"004";"Alemania";"78";"3414641,5";"3908237,78";
"I";"Importación";"2003";"";"004";"Alemania";"79";"6300517,66";"5690995,93";
"I";"Importación";"2003";"";"004";"Alemania";"80";"1462841,31";"230342,99";
"I";"Importación";"2003";"";"004";"Alemania";"81";"5470530,96";"1229802,76";
