"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2008";"";"660";"Afganistán";"08";"53390,14";"41027";
"I";"Importación";"2008";"";"660";"Afganistán";"09";"87628,29";"67";
"I";"Importación";"2008";"";"660";"Afganistán";"18";"10098,76";"7150";
"I";"Importación";"2008";"";"660";"Afganistán";"25";"14741,64";"67420";
"I";"Importación";"2008";"";"660";"Afganistán";"30";"83278";"3036,4";
"I";"Importación";"2008";"";"660";"Afganistán";"42";"362,83";"6";
"I";"Importación";"2008";"";"660";"Afganistán";"44";"11609,86";"253";
"I";"Importación";"2008";"";"660";"Afganistán";"57";"20890,31";"3433";
"I";"Importación";"2008";"";"660";"Afganistán";"61";"157,44";"3";
"I";"Importación";"2008";"";"660";"Afganistán";"62";"1091,23";"12";
"I";"Importación";"2008";"";"660";"Afganistán";"64";"167,64";"2";
"I";"Importación";"2008";"";"660";"Afganistán";"71";"1567,94";"30";
"I";"Importación";"2008";"";"660";"Afganistán";"74";"3120";"300";
"I";"Importación";"2008";"";"660";"Afganistán";"83";"4,6";"1";
"I";"Importación";"2008";"";"660";"Afganistán";"84";"541,52";"4";
"I";"Importación";"2008";"";"660";"Afganistán";"85";"31700,87";"124,5";
"I";"Importación";"2008";"";"660";"Afganistán";"88";"7030,37";"337";
"I";"Importación";"2008";"";"660";"Afganistán";"90";"2676,08";"19";
"I";"Importación";"2008";"";"660";"Afganistán";"91";"264,67";"2";
"I";"Importación";"2008";"";"660";"Afganistán";"94";"10908,54";"7900";
"I";"Importación";"2008";"";"660";"Afganistán";"95";"257,33";"3";
"I";"Importación";"2008";"";"660";"Afganistán";"99";"4650,46";"640";
"I";"Importación";"2008";"";"070";"Albania";"03";"947,48";"142";
"I";"Importación";"2008";"";"070";"Albania";"04";"420";"500";
"I";"Importación";"2008";"";"070";"Albania";"09";"48339";"43205";
"I";"Importación";"2008";"";"070";"Albania";"12";"222406,18";"126919";
"I";"Importación";"2008";"";"070";"Albania";"30";"516438";"8370";
"I";"Importación";"2008";"";"070";"Albania";"34";"45803,79";"30080";
"I";"Importación";"2008";"";"070";"Albania";"37";"102,96";"1";
"I";"Importación";"2008";"";"070";"Albania";"38";"1020";"500";
