"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"1995";"";"660";"Afganistán";"27";"135309,07";"136083";
"E";"Exportación";"1995";"";"660";"Afganistán";"40";"1779018,43";"703657";
"E";"Exportación";"1995";"";"660";"Afganistán";"49";"21,26";"7";
"E";"Exportación";"1995";"";"660";"Afganistán";"64";"7527,68";"246";
"E";"Exportación";"1995";"";"660";"Afganistán";"87";"45719,34";"16740";
"E";"Exportación";"1995";"";"070";"Albania";"02";"298248,68";"438102";
"E";"Exportación";"1995";"";"070";"Albania";"04";"9881,72";"21397";
"E";"Exportación";"1995";"";"070";"Albania";"17";"25689,34";"9363";
"E";"Exportación";"1995";"";"070";"Albania";"18";"19773,30";"10598";
"E";"Exportación";"1995";"";"070";"Albania";"21";"20131,01";"8161";
"E";"Exportación";"1995";"";"070";"Albania";"27";"15619,10";"15320";
"E";"Exportación";"1995";"";"070";"Albania";"30";"174864,33";"27005";
"E";"Exportación";"1995";"";"070";"Albania";"38";"14751,02";"16034";
"E";"Exportación";"1995";"";"070";"Albania";"39";"62,34";"380";
"E";"Exportación";"1995";"";"070";"Albania";"48";"12451,05";"389";
"E";"Exportación";"1995";"";"070";"Albania";"69";"280636,50";"1149160";
"E";"Exportación";"1995";"";"070";"Albania";"84";"120094,98";"9783";
"E";"Exportación";"1995";"";"070";"Albania";"90";"96768,71";"5063";
"E";"Exportación";"1995";"";"070";"Albania";"94";"29673,17";"6900";
"E";"Exportación";"1995";"";"070";"Albania";"96";"643,95";"48";
"E";"Exportación";"1995";"";"070";"Albania";"99";"703,18";"189";
"E";"Exportación";"1995";"";"004";"Alemania";"01";"740660,51";"315790";
"E";"Exportación";"1995";"";"004";"Alemania";"02";"73968309,62";"31662048,78";
"E";"Exportación";"1995";"";"004";"Alemania";"03";"19843071,19";"6638018";
"E";"Exportación";"1995";"";"004";"Alemania";"04";"9967914,72";"5803759,55";
"E";"Exportación";"1995";"";"004";"Alemania";"05";"4083535,24";"3376721";
"E";"Exportación";"1995";"";"004";"Alemania";"06";"23535450,29";"7036069";
"E";"Exportación";"1995";"";"004";"Alemania";"07";"428911170,82";"708214647";
"E";"Exportación";"1995";"";"004";"Alemania";"08";"799698519,82";"1228025535,97";
"E";"Exportación";"1995";"";"004";"Alemania";"09";"5616882,35";"2746166";
"E";"Exportación";"1995";"";"004";"Alemania";"10";"2438793,48";"3910669";
"E";"Exportación";"1995";"";"004";"Alemania";"11";"8815425,51";"28900179";
"E";"Exportación";"1995";"";"004";"Alemania";"12";"6114518,10";"3016811";
"E";"Exportación";"1995";"";"004";"Alemania";"13";"13327754,78";"1073634";
"E";"Exportación";"1995";"";"004";"Alemania";"14";"526092,73";"265571";
"E";"Exportación";"1995";"";"004";"Alemania";"15";"12949231,60";"13492691,1";
"E";"Exportación";"1995";"";"004";"Alemania";"16";"19437928,90";"6470306,50";
"E";"Exportación";"1995";"";"004";"Alemania";"17";"30009892,28";"11710520";
"E";"Exportación";"1995";"";"004";"Alemania";"18";"16271647,32";"5295392,4";
"E";"Exportación";"1995";"";"004";"Alemania";"19";"29062801,66";"14873443";
"E";"Exportación";"1995";"";"004";"Alemania";"20";"124612368,92";"127141381,50";
"E";"Exportación";"1995";"";"004";"Alemania";"21";"13556081,51";"5762836,1";
"E";"Exportación";"1995";"";"004";"Alemania";"22";"169114083,60";"132023824,15";
"E";"Exportación";"1995";"";"004";"Alemania";"23";"1886864,21";"1482874";
"E";"Exportación";"1995";"";"004";"Alemania";"24";"5560459,20";"5553399,22";
"E";"Exportación";"1995";"";"004";"Alemania";"25";"30017199,94";"440385030";
"E";"Exportación";"1995";"";"004";"Alemania";"26";"4133898,09";"21409366,57";
"E";"Exportación";"1995";"";"004";"Alemania";"27";"24429152,67";"200335476";
"E";"Exportación";"1995";"";"004";"Alemania";"28";"38097490,68";"86631741,75";
"E";"Exportación";"1995";"";"004";"Alemania";"29";"155073427,70";"84968961,18";
"E";"Exportación";"1995";"";"004";"Alemania";"30";"167674041,85";"7254560,84";
"E";"Exportación";"1995";"";"004";"Alemania";"31";"31757957,11";"278805644";
"E";"Exportación";"1995";"";"004";"Alemania";"32";"76282646,79";"29371712,78";
"E";"Exportación";"1995";"";"004";"Alemania";"33";"30626806,22";"6271399,46";
"E";"Exportación";"1995";"";"004";"Alemania";"34";"24828629,53";"22282578,9";
"E";"Exportación";"1995";"";"004";"Alemania";"35";"4690273,96";"1268077";
"E";"Exportación";"1995";"";"004";"Alemania";"36";"800648,04";"525150";
"E";"Exportación";"1995";"";"004";"Alemania";"37";"9338846,82";"493938,5";
"E";"Exportación";"1995";"";"004";"Alemania";"38";"35192318,27";"35246758,45";
"E";"Exportación";"1995";"";"004";"Alemania";"39";"324850269,97";"201261426,84";
"E";"Exportación";"1995";"";"004";"Alemania";"40";"249948421,46";"77438139,64";
"E";"Exportación";"1995";"";"004";"Alemania";"41";"19187287,14";"1780123";
"E";"Exportación";"1995";"";"004";"Alemania";"42";"9492393,44";"255431,72";
"E";"Exportación";"1995";"";"004";"Alemania";"43";"9536033,31";"155754,4";
"E";"Exportación";"1995";"";"004";"Alemania";"44";"27854964,15";"30875272,85";
"E";"Exportación";"1995";"";"004";"Alemania";"45";"12583275,89";"4351034,6";
"E";"Exportación";"1995";"";"004";"Alemania";"46";"1083543,83";"241814";
"E";"Exportación";"1995";"";"004";"Alemania";"47";"114915115,56";"187498454";
"E";"Exportación";"1995";"";"004";"Alemania";"48";"75620392,19";"70192339";
"E";"Exportación";"1995";"";"004";"Alemania";"49";"33804515,61";"10436549,6";
"E";"Exportación";"1995";"";"004";"Alemania";"50";"378298,79";"7029";
"E";"Exportación";"1995";"";"004";"Alemania";"51";"12164913,86";"814880,4";
"E";"Exportación";"1995";"";"004";"Alemania";"52";"45685950,47";"14592852,88";
"E";"Exportación";"1995";"";"004";"Alemania";"53";"760199,69";"63184";
"E";"Exportación";"1995";"";"004";"Alemania";"54";"67505840,26";"11300501,62";
"E";"Exportación";"1995";"";"004";"Alemania";"55";"62254032,87";"8562179,46";
"E";"Exportación";"1995";"";"004";"Alemania";"56";"23361244,94";"6578350,06";
"E";"Exportación";"1995";"";"004";"Alemania";"57";"8657498,12";"1869541,2";
"E";"Exportación";"1995";"";"004";"Alemania";"58";"4669867,71";"530937,72";
"E";"Exportación";"1995";"";"004";"Alemania";"59";"22855898,88";"2744801,21";
"E";"Exportación";"1995";"";"004";"Alemania";"60";"15491128,06";"1812088,74";
"E";"Exportación";"1995";"";"004";"Alemania";"61";"14289995,35";"1304401,73";
"E";"Exportación";"1995";"";"004";"Alemania";"62";"20488405,14";"476342,77";
"E";"Exportación";"1995";"";"004";"Alemania";"63";"14080055,58";"3657770,81";
"E";"Exportación";"1995";"";"004";"Alemania";"64";"302180850,13";"21253198,35";
"E";"Exportación";"1995";"";"004";"Alemania";"65";"15736721,52";"418775,25";
"E";"Exportación";"1995";"";"004";"Alemania";"66";"931707,05";"379573";
"E";"Exportación";"1995";"";"004";"Alemania";"67";"449959,46";"3002,67";
"E";"Exportación";"1995";"";"004";"Alemania";"68";"115995225,56";"219045655,87";
"E";"Exportación";"1995";"";"004";"Alemania";"69";"111955269,29";"212621144,2";
"E";"Exportación";"1995";"";"004";"Alemania";"70";"65454537,91";"38341074,66";
"E";"Exportación";"1995";"";"004";"Alemania";"71";"20901495,32";"420145,04";
"E";"Exportación";"1995";"";"004";"Alemania";"72";"307700549,74";"441395550,1";
