"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"2002";"";"660";"Afganistán";"18";"900,9";"786";
"E";"Exportación";"2002";"";"660";"Afganistán";"19";"22174,11";"4194,4";
"E";"Exportación";"2002";"";"660";"Afganistán";"22";"11340";"18900";
"E";"Exportación";"2002";"";"660";"Afganistán";"27";"64170,65";"67023";
"E";"Exportación";"2002";"";"660";"Afganistán";"28";"181";"670";
"E";"Exportación";"2002";"";"660";"Afganistán";"34";"15740,99";"4743";
"E";"Exportación";"2002";"";"660";"Afganistán";"39";"20511,01";"3896";
"E";"Exportación";"2002";"";"660";"Afganistán";"40";"931847,08";"405063";
"E";"Exportación";"2002";"";"660";"Afganistán";"48";"15253,98";"1571";
"E";"Exportación";"2002";"";"660";"Afganistán";"49";"217,81";"32";
"E";"Exportación";"2002";"";"660";"Afganistán";"51";"12274";"20458";
"E";"Exportación";"2002";"";"660";"Afganistán";"61";"137,28";"0";
"E";"Exportación";"2002";"";"660";"Afganistán";"73";"12363,62";"6375";
"E";"Exportación";"2002";"";"660";"Afganistán";"82";"11392,57";"296";
"E";"Exportación";"2002";"";"660";"Afganistán";"83";"718,13";"65";
"E";"Exportación";"2002";"";"660";"Afganistán";"84";"45720,18";"7168";
"E";"Exportación";"2002";"";"660";"Afganistán";"85";"25127,38";"302";
"E";"Exportación";"2002";"";"660";"Afganistán";"87";"138756,24";"16518";
"E";"Exportación";"2002";"";"660";"Afganistán";"90";"338913,2";"28896";
"E";"Exportación";"2002";"";"660";"Afganistán";"95";"1124,98";"49";
"E";"Exportación";"2002";"";"660";"Afganistán";"99";"1272547,19";"187874,33";
"E";"Exportación";"2002";"";"070";"Albania";"02";"347099,47";"317812";
"E";"Exportación";"2002";"";"070";"Albania";"04";"11151";"4320";
"E";"Exportación";"2002";"";"070";"Albania";"08";"5205,65";"22100";
"E";"Exportación";"2002";"";"070";"Albania";"09";"6083,46";"1000";
"E";"Exportación";"2002";"";"070";"Albania";"10";"404972,48";"1124147";
"E";"Exportación";"2002";"";"070";"Albania";"17";"703054,78";"3013093";
"E";"Exportación";"2002";"";"070";"Albania";"18";"483";"336";
"E";"Exportación";"2002";"";"070";"Albania";"19";"26069,42";"21662";
"E";"Exportación";"2002";"";"070";"Albania";"20";"8467,05";"17172";
"E";"Exportación";"2002";"";"070";"Albania";"21";"366192,26";"104485";
"E";"Exportación";"2002";"";"070";"Albania";"22";"31760,68";"0";
"E";"Exportación";"2002";"";"070";"Albania";"23";"5372,24";"1000";
"E";"Exportación";"2002";"";"070";"Albania";"30";"120602,88";"1264,6";
"E";"Exportación";"2002";"";"070";"Albania";"32";"6042";"118910";
"E";"Exportación";"2002";"";"070";"Albania";"33";"25818,88";"23667";
"E";"Exportación";"2002";"";"070";"Albania";"34";"20082";"30144";
"E";"Exportación";"2002";"";"070";"Albania";"35";"32279,2";"789136";
"E";"Exportación";"2002";"";"070";"Albania";"37";"2157,5";"443";
"E";"Exportación";"2002";"";"070";"Albania";"38";"90274,71";"488481";
"E";"Exportación";"2002";"";"070";"Albania";"39";"115655,5";"63688,4";
"E";"Exportación";"2002";"";"070";"Albania";"40";"2028,28";"30";
"E";"Exportación";"2002";"";"070";"Albania";"42";"48";"44";
"E";"Exportación";"2002";"";"070";"Albania";"44";"219273,41";"292958";
"E";"Exportación";"2002";"";"070";"Albania";"48";"3620,72";"4662";
"E";"Exportación";"2002";"";"070";"Albania";"49";"183";"2317";
"E";"Exportación";"2002";"";"070";"Albania";"54";"10568,31";"3301";
"E";"Exportación";"2002";"";"070";"Albania";"55";"374";"5";
"E";"Exportación";"2002";"";"070";"Albania";"59";"1709,14";"112";
"E";"Exportación";"2002";"";"070";"Albania";"62";"55";"59";
"E";"Exportación";"2002";"";"070";"Albania";"63";"167246";"56648";
"E";"Exportación";"2002";"";"070";"Albania";"65";"22";"23";
"E";"Exportación";"2002";"";"070";"Albania";"68";"152337,24";"1227903,5";
"E";"Exportación";"2002";"";"070";"Albania";"69";"18016376,34";"96742251,73";
"E";"Exportación";"2002";"";"070";"Albania";"70";"54582,51";"59262,5";
"E";"Exportación";"2002";"";"070";"Albania";"73";"38554,93";"40901";
"E";"Exportación";"2002";"";"070";"Albania";"76";"83229";"149015";
"E";"Exportación";"2002";"";"070";"Albania";"82";"1095,5";"108";
"E";"Exportación";"2002";"";"070";"Albania";"83";"52422,71";"15577";
"E";"Exportación";"2002";"";"070";"Albania";"84";"243789,13";"47954,04";
"E";"Exportación";"2002";"";"070";"Albania";"85";"24747,04";"345";
"E";"Exportación";"2002";"";"070";"Albania";"87";"377448,58";"63830";
"E";"Exportación";"2002";"";"070";"Albania";"90";"52547,96";"2318";
"E";"Exportación";"2002";"";"070";"Albania";"91";"59";"55";
"E";"Exportación";"2002";"";"070";"Albania";"93";"1233,88";"82";
"E";"Exportación";"2002";"";"070";"Albania";"94";"142809,45";"102972,61";
"E";"Exportación";"2002";"";"070";"Albania";"95";"4220,4";"890";
"E";"Exportación";"2002";"";"070";"Albania";"96";"2075";"1671";
"E";"Exportación";"2002";"";"070";"Albania";"99";"50285,17";"59866";
"E";"Exportación";"2002";"";"004";"Alemania";"01";"2198995,65";"1437236";
"E";"Exportación";"2002";"";"004";"Alemania";"02";"172483199,44";"86892618,5";
"E";"Exportación";"2002";"";"004";"Alemania";"03";"42852638,73";"13068545,95";
"E";"Exportación";"2002";"";"004";"Alemania";"04";"44529408,11";"28509105,93";
"E";"Exportación";"2002";"";"004";"Alemania";"05";"9167852,66";"7028878,52";
"E";"Exportación";"2002";"";"004";"Alemania";"06";"26105080,89";"10912953,17";
"E";"Exportación";"2002";"";"004";"Alemania";"07";"823064612,27";"1074038652,39";
"E";"Exportación";"2002";"";"004";"Alemania";"08";"1086329258,63";"1450443867,28";
"E";"Exportación";"2002";"";"004";"Alemania";"09";"7561722,82";"3787217,07";
"E";"Exportación";"2002";"";"004";"Alemania";"10";"24485946,29";"102653144,71";
"E";"Exportación";"2002";"";"004";"Alemania";"11";"19041299,07";"39448014,5";
"E";"Exportación";"2002";"";"004";"Alemania";"12";"4776036,51";"3132608,52";
"E";"Exportación";"2002";"";"004";"Alemania";"13";"18640197,33";"2291599";
"E";"Exportación";"2002";"";"004";"Alemania";"14";"193445,02";"117105";
"E";"Exportación";"2002";"";"004";"Alemania";"15";"16383368,69";"18107024,60";
"E";"Exportación";"2002";"";"004";"Alemania";"16";"38821533,13";"11230053,71";
"E";"Exportación";"2002";"";"004";"Alemania";"17";"40988826,78";"17746579,05";
"E";"Exportación";"2002";"";"004";"Alemania";"18";"24795872,14";"10084633,8";
"E";"Exportación";"2002";"";"004";"Alemania";"19";"38831459,79";"18097455,28";
"E";"Exportación";"2002";"";"004";"Alemania";"20";"145098651,72";"165347934,75";
"E";"Exportación";"2002";"";"004";"Alemania";"21";"30098410,27";"18068514,2";
"E";"Exportación";"2002";"";"004";"Alemania";"22";"333162471,24";"12454475,11";
"E";"Exportación";"2002";"";"004";"Alemania";"23";"4356260,96";"5422419";
"E";"Exportación";"2002";"";"004";"Alemania";"24";"17249513,14";"4189032,45";
"E";"Exportación";"2002";"";"004";"Alemania";"25";"30491233,65";"359108018,12";
"E";"Exportación";"2002";"";"004";"Alemania";"26";"130901,6";"85130";
"E";"Exportación";"2002";"";"004";"Alemania";"27";"66070158,62";"506011085,43";
"E";"Exportación";"2002";"";"004";"Alemania";"28";"25726461,56";"50446652,92";
"E";"Exportación";"2002";"";"004";"Alemania";"29";"235938633,97";"81520472,50";
"E";"Exportación";"2002";"";"004";"Alemania";"30";"512028764,51";"20484080,00";
"E";"Exportación";"2002";"";"004";"Alemania";"31";"520760,89";"2586559";
"E";"Exportación";"2002";"";"004";"Alemania";"32";"106976737,16";"51630425,13";
"E";"Exportación";"2002";"";"004";"Alemania";"33";"105372128,97";"37397221,87";
"E";"Exportación";"2002";"";"004";"Alemania";"34";"113647765,6";"104481943,2";
"E";"Exportación";"2002";"";"004";"Alemania";"35";"10673835,64";"3712306,3";
"E";"Exportación";"2002";"";"004";"Alemania";"36";"467036,44";"98016";
"E";"Exportación";"2002";"";"004";"Alemania";"37";"33696815,34";"10966234,03";
"E";"Exportación";"2002";"";"004";"Alemania";"38";"85147167,98";"55514557,54";
"E";"Exportación";"2002";"";"004";"Alemania";"39";"477262119,38";"283417202,65";
"E";"Exportación";"2002";"";"004";"Alemania";"40";"430360935,02";"135519033,81";
"E";"Exportación";"2002";"";"004";"Alemania";"41";"23103667,63";"4186045,25";
"E";"Exportación";"2002";"";"004";"Alemania";"42";"16430211,71";"1119087,78";
"E";"Exportación";"2002";"";"004";"Alemania";"43";"8458005,38";"103551,8";
"E";"Exportación";"2002";"";"004";"Alemania";"44";"38550187,13";"42651087,3";
"E";"Exportación";"2002";"";"004";"Alemania";"45";"12115788,31";"3650951,56";
"E";"Exportación";"2002";"";"004";"Alemania";"46";"199238,35";"24936";
"E";"Exportación";"2002";"";"004";"Alemania";"47";"95186963,13";"235182262";
"E";"Exportación";"2002";"";"004";"Alemania";"48";"108817850,67";"101945161,56";
"E";"Exportación";"2002";"";"004";"Alemania";"49";"45981552,14";"14960991,95";
"E";"Exportación";"2002";"";"004";"Alemania";"50";"1250033,07";"54716,6";
"E";"Exportación";"2002";"";"004";"Alemania";"51";"11359936,52";"1042014,46";
"E";"Exportación";"2002";"";"004";"Alemania";"52";"70512343,76";"19876565,64";
"E";"Exportación";"2002";"";"004";"Alemania";"53";"2649163,52";"233175,16";
"E";"Exportación";"2002";"";"004";"Alemania";"54";"69546201,5";"11777328,44";
"E";"Exportación";"2002";"";"004";"Alemania";"55";"59737868,59";"13687854,94";
"E";"Exportación";"2002";"";"004";"Alemania";"56";"25536115,89";"7826373,17";
"E";"Exportación";"2002";"";"004";"Alemania";"57";"7301710,32";"345";
"E";"Exportación";"2002";"";"004";"Alemania";"58";"9301658,54";"1209895,49";
"E";"Exportación";"2002";"";"004";"Alemania";"59";"46879384,5";"6927272,48";
"E";"Exportación";"2002";"";"004";"Alemania";"60";"27796873,78";"4947524,11";
"E";"Exportación";"2002";"";"004";"Alemania";"61";"55702770,45";"631670,64";
"E";"Exportación";"2002";"";"004";"Alemania";"62";"78444026,33";"1575985,35";
"E";"Exportación";"2002";"";"004";"Alemania";"63";"12314510,94";"1946061,74";
"E";"Exportación";"2002";"";"004";"Alemania";"64";"281728400,54";"897489,5";
"E";"Exportación";"2002";"";"004";"Alemania";"65";"5020531,47";"277133,81";
"E";"Exportación";"2002";"";"004";"Alemania";"66";"120946,59";"18655";
"E";"Exportación";"2002";"";"004";"Alemania";"67";"926270,54";"35124,40";
"E";"Exportación";"2002";"";"004";"Alemania";"68";"127319149,08";"207112775,7";
