"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2021";"";"660";"Afganistán";"04";"12428,8";"320";
"I";"Importación";"2021";"";"660";"Afganistán";"07";"9664,43";"7815";
"I";"Importación";"2021";"";"660";"Afganistán";"08";"550245,28";"128390";
"I";"Importación";"2021";"";"660";"Afganistán";"09";"1148865,35";"76540,6";
"I";"Importación";"2021";"";"660";"Afganistán";"14";"71634,29";"992";
"I";"Importación";"2021";"";"660";"Afganistán";"19";"252,96";"9,12";
"I";"Importación";"2021";"";"660";"Afganistán";"21";"765,55";"15";
"I";"Importación";"2021";"";"660";"Afganistán";"23";"32812";"5578";
"I";"Importación";"2021";"";"660";"Afganistán";"25";"127629,03";"423310,02";
"I";"Importación";"2021";"";"660";"Afganistán";"29";"615,43";"12";
"I";"Importación";"2021";"";"660";"Afganistán";"30";"398479,05";"172,90";
"I";"Importación";"2021";"";"660";"Afganistán";"33";"20782";"42,65";
"I";"Importación";"2021";"";"660";"Afganistán";"38";"1655,65";"58,5";
"I";"Importación";"2021";"";"660";"Afganistán";"39";"175,1";"1,26";
"I";"Importación";"2021";"";"660";"Afganistán";"40";"1335,79";"31,7";
"I";"Importación";"2021";"";"660";"Afganistán";"42";"30688,32";"1886,73";
"I";"Importación";"2021";"";"660";"Afganistán";"44";"65827,83";"10279,81";
"I";"Importación";"2021";"";"660";"Afganistán";"49";"2526,62";"128,9";
"I";"Importación";"2021";"";"660";"Afganistán";"57";"50506,35";"3404,4";
"I";"Importación";"2021";"";"660";"Afganistán";"61";"4742,78";"151,08";
"I";"Importación";"2021";"";"660";"Afganistán";"62";"15596,36";"598,21";
"I";"Importación";"2021";"";"660";"Afganistán";"63";"497,31";"20";
"I";"Importación";"2021";"";"660";"Afganistán";"64";"6723,46";"16,9";
"I";"Importación";"2021";"";"660";"Afganistán";"65";"549,47";"1,95";
"I";"Importación";"2021";"";"660";"Afganistán";"70";"258,11";"1";
"I";"Importación";"2021";"";"660";"Afganistán";"71";"1449,8";"7,3";
"I";"Importación";"2021";"";"660";"Afganistán";"73";"1421,95";"41,88";
"I";"Importación";"2021";"";"660";"Afganistán";"76";"7872";"1062,38";
"I";"Importación";"2021";"";"660";"Afganistán";"82";"82,44";"1";
"I";"Importación";"2021";"";"660";"Afganistán";"83";"140,12";"4";
"I";"Importación";"2021";"";"660";"Afganistán";"84";"93835,12";"23284,08";
"I";"Importación";"2021";"";"660";"Afganistán";"85";"146415,85";"1199,44";
"I";"Importación";"2021";"";"660";"Afganistán";"87";"3975,15";"91,9";
"I";"Importación";"2021";"";"660";"Afganistán";"88";"1395,18";"1";
"I";"Importación";"2021";"";"660";"Afganistán";"90";"18347,71";"431,4";
"I";"Importación";"2021";"";"660";"Afganistán";"91";"16717,9";"32";
"I";"Importación";"2021";"";"660";"Afganistán";"94";"26126,65";"6618,5";
"I";"Importación";"2021";"";"660";"Afganistán";"95";"1288,43";"11";
"I";"Importación";"2021";"";"660";"Afganistán";"96";"254,45";"1,8";
"I";"Importación";"2021";"";"660";"Afganistán";"99";"33465,93";"1119,83";
"I";"Importación";"2021";"";"070";"Albania";"03";"7270432,96";"721024,55";
"I";"Importación";"2021";"";"070";"Albania";"06";"9592,68";"9644";
"I";"Importación";"2021";"";"070";"Albania";"08";"8500";"5000";
"I";"Importación";"2021";"";"070";"Albania";"09";"1727709,85";"164886,93";
"I";"Importación";"2021";"";"070";"Albania";"10";"73,55";"1,06";
"I";"Importación";"2021";"";"070";"Albania";"12";"1359301,51";"376570,14";
"I";"Importación";"2021";"";"070";"Albania";"13";"113773,46";"20650";
"I";"Importación";"2021";"";"070";"Albania";"16";"470373,49";"53899,09";
"I";"Importación";"2021";"";"070";"Albania";"17";"74,12";"2,7";
"I";"Importación";"2021";"";"070";"Albania";"19";"95540,6";"45502,05";
"I";"Importación";"2021";"";"070";"Albania";"21";"847";"88";
"I";"Importación";"2021";"";"070";"Albania";"22";"913772,73";"507963,4";
"I";"Importación";"2021";"";"070";"Albania";"25";"3470,14";"20764,5";
"I";"Importación";"2021";"";"070";"Albania";"26";"101,25";"22";
"I";"Importación";"2021";"";"070";"Albania";"27";"169612699,33";"546571217";
"I";"Importación";"2021";"";"070";"Albania";"30";"65,33";"1";
"I";"Importación";"2021";"";"070";"Albania";"33";"204134,1";"3298,27";
"I";"Importación";"2021";"";"070";"Albania";"34";"5048,97";"226,87";
"I";"Importación";"2021";"";"070";"Albania";"36";"18702,62";"10642";
"I";"Importación";"2021";"";"070";"Albania";"38";"162,04";"1";
"I";"Importación";"2021";"";"070";"Albania";"39";"33086,19";"40165,99";
"I";"Importación";"2021";"";"070";"Albania";"40";"419,28";"16,56";
"I";"Importación";"2021";"";"070";"Albania";"42";"96018,21";"1122,66";
"I";"Importación";"2021";"";"070";"Albania";"43";"2121,9";"2";
"I";"Importación";"2021";"";"070";"Albania";"44";"57022,09";"13640,61";
"I";"Importación";"2021";"";"070";"Albania";"48";"16508,72";"2270,82";
"I";"Importación";"2021";"";"070";"Albania";"49";"512,17";"56,4";
"I";"Importación";"2021";"";"070";"Albania";"61";"6366526,08";"290942,71";
"I";"Importación";"2021";"";"070";"Albania";"62";"1320011,11";"41572,81";
"I";"Importación";"2021";"";"070";"Albania";"63";"52530,54";"15161,75";
"I";"Importación";"2021";"";"070";"Albania";"64";"3483413,92";"174974,86";
"I";"Importación";"2021";"";"070";"Albania";"65";"54874,93";"901,01";
"I";"Importación";"2021";"";"070";"Albania";"68";"20120,37";"85612";
"I";"Importación";"2021";"";"070";"Albania";"69";"535,76";"300";
"I";"Importación";"2021";"";"070";"Albania";"71";"1818,09";"3,04";
"I";"Importación";"2021";"";"070";"Albania";"72";"2681307,9";"1406871";
"I";"Importación";"2021";"";"070";"Albania";"73";"923440,83";"405135,95";
"I";"Importación";"2021";"";"070";"Albania";"76";"558520,42";"300254";
"I";"Importación";"2021";"";"070";"Albania";"82";"408,57";"12,9";
"I";"Importación";"2021";"";"070";"Albania";"83";"2320,75";"189,55";
"I";"Importación";"2021";"";"070";"Albania";"84";"489251,51";"369,84";
"I";"Importación";"2021";"";"070";"Albania";"85";"113556,16";"10880,6";
"I";"Importación";"2021";"";"070";"Albania";"86";"650,9";"42";
"I";"Importación";"2021";"";"070";"Albania";"87";"148551,74";"25199,5";
"I";"Importación";"2021";"";"070";"Albania";"90";"2032,42";"21,12";
"I";"Importación";"2021";"";"070";"Albania";"91";"539,81";"2,9";
"I";"Importación";"2021";"";"070";"Albania";"94";"27713,79";"14222,95";
"I";"Importación";"2021";"";"070";"Albania";"95";"56,61";"0,39";
"I";"Importación";"2021";"";"070";"Albania";"96";"6984,01";"438,59";
"I";"Importación";"2021";"";"070";"Albania";"97";"2789,06";"20,8";
"I";"Importación";"2021";"";"070";"Albania";"99";"113455,72";"36211,02";
"I";"Importación";"2021";"";"004";"Alemania";"01";"19283074,89";"5116797,51";
"I";"Importación";"2021";"";"004";"Alemania";"02";"248262138,19";"99502625,29";
"I";"Importación";"2021";"";"004";"Alemania";"03";"54647999,72";"7440397,43";
"I";"Importación";"2021";"";"004";"Alemania";"04";"339562732,25";"130398556,64";
"I";"Importación";"2021";"";"004";"Alemania";"05";"31867469,75";"6967378,03";
"I";"Importación";"2021";"";"004";"Alemania";"06";"12417673,76";"7134449,52";
"I";"Importación";"2021";"";"004";"Alemania";"07";"21053776,62";"18149467,32";
"I";"Importación";"2021";"";"004";"Alemania";"08";"55792923,18";"13760202,79";
"I";"Importación";"2021";"";"004";"Alemania";"09";"93308515,23";"41937638,59";
"I";"Importación";"2021";"";"004";"Alemania";"10";"98030015,18";"354734225,25";
