"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2007";"";"660";"Afganistán";"18";"25246,87";"17875";
"I";"Importación";"2007";"";"660";"Afganistán";"22";"1394,77";"48";
"I";"Importación";"2007";"";"660";"Afganistán";"25";"78292,38";"279510";
"I";"Importación";"2007";"";"660";"Afganistán";"37";"361,42";"20";
"I";"Importación";"2007";"";"660";"Afganistán";"40";"315,27";"39";
"I";"Importación";"2007";"";"660";"Afganistán";"41";"322,96";"56";
"I";"Importación";"2007";"";"660";"Afganistán";"48";"8112";"2310";
"I";"Importación";"2007";"";"660";"Afganistán";"49";"298,18";"49";
"I";"Importación";"2007";"";"660";"Afganistán";"51";"4410,9";"101";
"I";"Importación";"2007";"";"660";"Afganistán";"57";"27120,61";"1666";
"I";"Importación";"2007";"";"660";"Afganistán";"61";"38,65";"4";
"I";"Importación";"2007";"";"660";"Afganistán";"62";"99,43";"0,8";
"I";"Importación";"2007";"";"660";"Afganistán";"64";"3388";"0";
"I";"Importación";"2007";"";"660";"Afganistán";"68";"2403";"503";
"I";"Importación";"2007";"";"660";"Afganistán";"71";"343,61";"2";
"I";"Importación";"2007";"";"660";"Afganistán";"84";"14811,26";"2196,6";
"I";"Importación";"2007";"";"660";"Afganistán";"85";"534,52";"5";
"I";"Importación";"2007";"";"660";"Afganistán";"90";"112001,21";"15334";
"I";"Importación";"2007";"";"660";"Afganistán";"95";"514,71";"4";
"I";"Importación";"2007";"";"660";"Afganistán";"99";"728,84";"92";
"I";"Importación";"2007";"";"070";"Albania";"01";"432";"30";
"I";"Importación";"2007";"";"070";"Albania";"03";"9568,62";"855";
"I";"Importación";"2007";"";"070";"Albania";"08";"48717,75";"11463";
"I";"Importación";"2007";"";"070";"Albania";"09";"31884";"34010";
"I";"Importación";"2007";"";"070";"Albania";"12";"233975,16";"137649";
"I";"Importación";"2007";"";"070";"Albania";"22";"814";"0";
"I";"Importación";"2007";"";"070";"Albania";"25";"975985,66";"14240140";
"I";"Importación";"2007";"";"070";"Albania";"28";"8100";"50";
"I";"Importación";"2007";"";"070";"Albania";"29";"11070";"12300";
"I";"Importación";"2007";"";"070";"Albania";"33";"9545";"190";
"I";"Importación";"2007";"";"070";"Albania";"34";"1649,54";"1280";
"I";"Importación";"2007";"";"070";"Albania";"39";"939,31";"16";
"I";"Importación";"2007";"";"070";"Albania";"42";"12971,49";"288";
"I";"Importación";"2007";"";"070";"Albania";"48";"1472663,78";"471356";
"I";"Importación";"2007";"";"070";"Albania";"49";"1479,78";"90";
"I";"Importación";"2007";"";"070";"Albania";"53";"1276";"173";
"I";"Importación";"2007";"";"070";"Albania";"61";"18000,43";"48";
"I";"Importación";"2007";"";"070";"Albania";"62";"139427,06";"1378818";
"I";"Importación";"2007";"";"070";"Albania";"64";"85234,06";"73";
"I";"Importación";"2007";"";"070";"Albania";"65";"62,81";"6";
"I";"Importación";"2007";"";"070";"Albania";"68";"20697,5";"23880";
"I";"Importación";"2007";"";"070";"Albania";"69";"1680";"73";
"I";"Importación";"2007";"";"070";"Albania";"71";"12845,95";"212";
"I";"Importación";"2007";"";"070";"Albania";"72";"73572,02";"145400";
"I";"Importación";"2007";"";"070";"Albania";"73";"93251";"27009";
"I";"Importación";"2007";"";"070";"Albania";"82";"4290,06";"238,41";
"I";"Importación";"2007";"";"070";"Albania";"84";"141706,28";"10507";
"I";"Importación";"2007";"";"070";"Albania";"85";"13727,79";"480,2";
"I";"Importación";"2007";"";"070";"Albania";"87";"110028,63";"7424";
"I";"Importación";"2007";"";"070";"Albania";"90";"64,17";"1";
"I";"Importación";"2007";"";"070";"Albania";"94";"845,14";"105";
"I";"Importación";"2007";"";"070";"Albania";"95";"8429,18";"0";
"I";"Importación";"2007";"";"070";"Albania";"97";"7925";"2";
"I";"Importación";"2007";"";"070";"Albania";"99";"2035";"1500";
"I";"Importación";"2007";"";"004";"Alemania";"01";"31679307,67";"131414,27";
"I";"Importación";"2007";"";"004";"Alemania";"02";"180475731,24";"46462316,97";
"I";"Importación";"2007";"";"004";"Alemania";"03";"35416555,83";"7526671,89";
"I";"Importación";"2007";"";"004";"Alemania";"04";"324161302,47";"165517834,04";
"I";"Importación";"2007";"";"004";"Alemania";"05";"20840475,13";"5212069,36";
"I";"Importación";"2007";"";"004";"Alemania";"06";"3190017,51";"963561,53";
"I";"Importación";"2007";"";"004";"Alemania";"07";"13645522,19";"14979090,9";
"I";"Importación";"2007";"";"004";"Alemania";"08";"66397460,66";"37775199,12";
"I";"Importación";"2007";"";"004";"Alemania";"09";"51816051,29";"19433892,26";
"I";"Importación";"2007";"";"004";"Alemania";"10";"36418650,43";"171936842,98";
"I";"Importación";"2007";"";"004";"Alemania";"11";"30255895,62";"51679728,68";
