"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"1998";"";"660";"Afganistán";"12";"22670,26";"41720";
"I";"Importación";"1998";"";"660";"Afganistán";"39";"2130,57";"188";
"I";"Importación";"1998";"";"660";"Afganistán";"42";"1888,77";"38";
"I";"Importación";"1998";"";"660";"Afganistán";"57";"41711,31";"2634";
"I";"Importación";"1998";"";"660";"Afganistán";"63";"32913,97";"8576";
"I";"Importación";"1998";"";"660";"Afganistán";"64";"6721,95";"338";
"I";"Importación";"1998";"";"660";"Afganistán";"84";"2359,90";"6";
"I";"Importación";"1998";"";"660";"Afganistán";"95";"13318,93";"1030";
"I";"Importación";"1998";"";"070";"Albania";"09";"82966,83";"91320";
"I";"Importación";"1998";"";"070";"Albania";"12";"56143,94";"34915";
"I";"Importación";"1998";"";"070";"Albania";"33";"1054,70";"69";
"I";"Importación";"1998";"";"070";"Albania";"37";"1807,08";"80";
"I";"Importación";"1998";"";"070";"Albania";"48";"2116,49";"439";
"I";"Importación";"1998";"";"070";"Albania";"61";"1045,11";"0";
"I";"Importación";"1998";"";"070";"Albania";"62";"23699,82";"866";
"I";"Importación";"1998";"";"004";"Alemania";"01";"35944664,21";"14648201";
"I";"Importación";"1998";"";"004";"Alemania";"02";"42053473,03";"16222934,21";
"I";"Importación";"1998";"";"004";"Alemania";"03";"16353704,09";"4282989,95";
"I";"Importación";"1998";"";"004";"Alemania";"04";"148821439,46";"103401015,92";
"I";"Importación";"1998";"";"004";"Alemania";"05";"7862334,50";"1640066,67";
"I";"Importación";"1998";"";"004";"Alemania";"06";"1313792,83";"331883,22";
"I";"Importación";"1998";"";"004";"Alemania";"07";"6011686,50";"7635375,28";
"I";"Importación";"1998";"";"004";"Alemania";"08";"10036428,68";"5252647,94";
"I";"Importación";"1998";"";"004";"Alemania";"09";"17580920,12";"5864620,56";
"I";"Importación";"1998";"";"004";"Alemania";"10";"36186181,55";"221708759,88";
"I";"Importación";"1998";"";"004";"Alemania";"11";"11346182,69";"27350969,6";
"I";"Importación";"1998";"";"004";"Alemania";"12";"15688815,75";"6206453,99";
"I";"Importación";"1998";"";"004";"Alemania";"13";"7924636,42";"965855,56";
"I";"Importación";"1998";"";"004";"Alemania";"14";"192451,17";"127745";
"I";"Importación";"1998";"";"004";"Alemania";"15";"30217966,62";"49695715,6";
"I";"Importación";"1998";"";"004";"Alemania";"16";"31719740,32";"10023096,09";
"I";"Importación";"1998";"";"004";"Alemania";"17";"53483351,68";"87680530,21";
"I";"Importación";"1998";"";"004";"Alemania";"18";"32009338,94";"21267616,89";
"I";"Importación";"1998";"";"004";"Alemania";"19";"52544239,99";"32285624,84";
"I";"Importación";"1998";"";"004";"Alemania";"20";"49140714,00";"70494534,55";
