"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"2006";"";"660";"Afganistán";"06";"1084,89";"100";
"E";"Exportación";"2006";"";"660";"Afganistán";"20";"16238,24";"7341";
"E";"Exportación";"2006";"";"660";"Afganistán";"21";"1737653,31";"708637,48";
"E";"Exportación";"2006";"";"660";"Afganistán";"22";"60315,93";"21971";
"E";"Exportación";"2006";"";"660";"Afganistán";"24";"49353";"2520";
"E";"Exportación";"2006";"";"660";"Afganistán";"27";"769569,03";"595651";
"E";"Exportación";"2006";"";"660";"Afganistán";"29";"122016";"27200";
"E";"Exportación";"2006";"";"660";"Afganistán";"30";"401769";"13468";
"E";"Exportación";"2006";"";"660";"Afganistán";"33";"74321,21";"7832";
"E";"Exportación";"2006";"";"660";"Afganistán";"34";"609,44";"457";
"E";"Exportación";"2006";"";"660";"Afganistán";"37";"6376,79";"166";
"E";"Exportación";"2006";"";"660";"Afganistán";"38";"5736";"100";
"E";"Exportación";"2006";"";"660";"Afganistán";"39";"71233,05";"72887";
"E";"Exportación";"2006";"";"660";"Afganistán";"40";"504465";"239352";
"E";"Exportación";"2006";"";"660";"Afganistán";"44";"2284,36";"235";
"E";"Exportación";"2006";"";"660";"Afganistán";"48";"24394,3";"2839";
"E";"Exportación";"2006";"";"660";"Afganistán";"49";"145";"26";
"E";"Exportación";"2006";"";"660";"Afganistán";"51";"58788,6";"58356";
"E";"Exportación";"2006";"";"660";"Afganistán";"59";"9,44";"1";
"E";"Exportación";"2006";"";"660";"Afganistán";"73";"290355,56";"113335";
"E";"Exportación";"2006";"";"660";"Afganistán";"76";"22014,46";"945";
"E";"Exportación";"2006";"";"660";"Afganistán";"82";"403672,61";"25016";
"E";"Exportación";"2006";"";"660";"Afganistán";"83";"39215,93";"27664";
"E";"Exportación";"2006";"";"660";"Afganistán";"84";"302187,53";"106420,71";
"E";"Exportación";"2006";"";"660";"Afganistán";"85";"102799,01";"12327,6";
"E";"Exportación";"2006";"";"660";"Afganistán";"86";"71300";"8410";
"E";"Exportación";"2006";"";"660";"Afganistán";"87";"231514,01";"80426";
"E";"Exportación";"2006";"";"660";"Afganistán";"88";"12486,71";"6";
"E";"Exportación";"2006";"";"660";"Afganistán";"90";"1314784,23";"34331,5";
"E";"Exportación";"2006";"";"660";"Afganistán";"95";"3846,05";"556";
"E";"Exportación";"2006";"";"660";"Afganistán";"99";"989301,66";"348000,16";
"E";"Exportación";"2006";"";"070";"Albania";"01";"26900";"22230";
"E";"Exportación";"2006";"";"070";"Albania";"02";"212647,58";"310275";
"E";"Exportación";"2006";"";"070";"Albania";"03";"65393,18";"47985,5";
"E";"Exportación";"2006";"";"070";"Albania";"04";"224788,87";"186699";
"E";"Exportación";"2006";"";"070";"Albania";"06";"6755";"15600";
"E";"Exportación";"2006";"";"070";"Albania";"07";"539,24";"20,4";
"E";"Exportación";"2006";"";"070";"Albania";"08";"20625,7";"67421";
"E";"Exportación";"2006";"";"070";"Albania";"09";"4347,84";"374,1";
"E";"Exportación";"2006";"";"070";"Albania";"10";"14722,35";"37984";
"E";"Exportación";"2006";"";"070";"Albania";"16";"2884";"333";
"E";"Exportación";"2006";"";"070";"Albania";"17";"147499,06";"106802,67";
"E";"Exportación";"2006";"";"070";"Albania";"18";"12078,72";"5683,2";
"E";"Exportación";"2006";"";"070";"Albania";"19";"124457,53";"71476,25";
"E";"Exportación";"2006";"";"070";"Albania";"20";"1997,12";"2196";
"E";"Exportación";"2006";"";"070";"Albania";"21";"504641,65";"264998,90";
"E";"Exportación";"2006";"";"070";"Albania";"22";"161805,96";"124403,5";
"E";"Exportación";"2006";"";"070";"Albania";"24";"14403,34";"171,59";
"E";"Exportación";"2006";"";"070";"Albania";"25";"10643,4";"31912";
"E";"Exportación";"2006";"";"070";"Albania";"29";"146";"110";
"E";"Exportación";"2006";"";"070";"Albania";"30";"156821,38";"11075,1";
"E";"Exportación";"2006";"";"070";"Albania";"31";"14170,5";"19000";
"E";"Exportación";"2006";"";"070";"Albania";"32";"155146,78";"251269";
